idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,scaled
14:1F:BA:10:7D:66,502,63,64,651.3,123.4,103025.7,98303.65,211,4270,211,4270,0,4270
14:1F:BA:10:7D:66,502,64,65,651.7,123.7,108445,103025.7,241,4511,241,4511,0,4511
14:1F:BA:10:7D:66,502,65,66,652.1,125.3,113869,108445,241,4752,241,4752,0,4752
14:1F:BA:10:7D:66,502,66,67,652.3,123.5,118602.5,113869,211,4963,211,4963,0,4963
14:1F:BA:10:7D:66,502,67,68,652.5,123.5,124029.2,118602.5,241,5204,241,5204,0,5204
14:1F:BA:10:7D:66,502,68,69,652.8,123.5,129456,124029.2,241,5445,241,5445,0,5445
14:1F:BA:10:7D:66,502,69,70,652.5,123.5,134190,129456,211,5656,211,5656,0,5656
14:1F:BA:10:7D:66,502,70,71,652.8,125,139621.8,134190,241,5897,241,5897,0,5897
14:1F:BA:10:7D:66,502,71,72,653,123,143687.8,139621.8,181,6078,181,6078,0,6078
14:1F:BA:10:7D:66,502,72,73,653.2,124.9,148447.3,143687.8,211,6289,211,6289,0,6289
14:1F:BA:10:7D:66,502,73,74,653.4,123.5,152516.9,148447.3,180,6469,180,6469,0,6469
14:1F:BA:10:7D:66,502,74,75,653.4,124,156584.3,152516.9,181,6650,181,6650,0,6650
14:1F:BA:10:7D:66,502,75,76,653.6,123.5,160651.4,156584.3,181,6831,181,6831,0,6831
14:1F:BA:10:7D:66,502,76,77,653.8,124.9,164747,160651.4,181,7012,181,7012,0,7012
14:1F:BA:10:7D:66,502,77,78,654,123.9,168816.4,164747,181,7193,181,7193,0,7193
14:1F:BA:10:7D:66,502,78,79,654,123.5,172209.8,168816.4,151,7344,151,7344,0,7344
14:1F:BA:10:7D:66,502,79,80,654.2,123.5,176281.2,172209.8,181,7525,181,7525,0,7525
14:1F:BA:10:7D:66,502,80,81,654.2,123,180354.1,176281.2,181,7706,181,7706,0,7706
14:1F:BA:10:7D:66,502,81,82,654.2,123.4,183776.6,180354.1,150,7856,150,7856,0,7856
14:1F:BA:10:7D:66,502,82,83,654.6,124.7,187173.9,183776.6,151,8007,151,8007,0,8007
14:1F:BA:10:7D:66,502,83,84,654.6,123.5,190573.1,187173.9,151,8158,151,8158,0,8158
14:1F:BA:10:7D:66,502,84,85,654.6,123.5,193970.3,190573.1,150,8308,150,8308,0,8308
14:1F:BA:10:7D:66,502,85,86,655,123.9,196696.8,193970.3,120,8428,120,8428,0,8428
14:1F:BA:10:7D:66,502,86,87,655,123.2,200100.6,196696.8,151,8579,151,8579,0,8579
14:1F:BA:10:7D:66,502,87,88,655.3,123.8,203500.6,200100.6,151,8730,151,8730,0,8730
14:1F:BA:10:7D:66,502,88,89,655.7,124.3,207578,203500.6,181,8911,181,8911,0,8911
14:1F:BA:10:7D:66,502,89,90,655.9,124,210305.3,207578,120,9031,120,9031,0,9031
14:1F:BA:10:7D:66,502,90,91,655.9,122.9,213707.4,210305.3,151,9182,151,9182,0,9182
14:1F:BA:10:7D:66,502,91,92,656.3,123.6,217113.5,213707.4,151,9333,151,9333,0,9333
14:1F:BA:10:7D:66,502,92,93,656.7,123.9,221200.7,217113.5,181,9514,181,9514,0,9514
14:1F:BA:10:7D:66,502,93,94,657.1,123.7,224610.2,221200.7,150,9664,150,9664,0,9664
14:1F:BA:10:7D:9E,390,47,48,643.7,151.9,3526.87,0,133,133,184,5477,5344,5477
14:1F:BA:10:7D:9E,390,48,49,643.7,126.8,8551.17,3526.87,211,344,221,5698,5344,5688
14:1F:BA:10:7D:9E,390,49,50,644.3,126.8,13343.36,8551.17,211,555,210,5908,5344,5899
14:1F:BA:10:7D:9E,392,41,42,641.4,127.6,2402.48,23.29,101,101,231,4103,4002,4103
14:1F:BA:10:7D:9E,392,42,43,643.7,126.8,7201.68,2402.48,211,312,271,4374,4002,4314
14:1F:BA:10:7D:9E,392,43,44,644.8,127.2,11996.09,7201.68,211,523,256,4630,4002,4525
14:1F:BA:10:7D:9E,392,44,45,644.3,126.7,16795.07,11996.09,211,734,226,4856,4002,4736
14:1F:BA:10:7D:9E,392,45,46,647.9,126.5,21599.03,16795.07,211,945,211,5067,4002,4947
14:1F:BA:10:7D:9E,392,46,47,648.3,126.6,27111.73,21599.03,241,1186,226,5293,4002,5188
14:1F:BA:10:7D:9E,392,47,48,648.3,126.4,31920.51,27111.73,211,1397,184,5477,4002,5399
14:1F:BA:10:7D:9E,392,48,49,648.3,126.8,36729.31,31920.51,211,1608,221,5698,4002,5610
14:1F:BA:10:7D:9E,392,49,50,648.3,126.5,41538.41,36729.31,210,1818,210,5908,4002,5820
14:1F:BA:10:7D:9E,392,50,51,648.3,126.6,46348.14,41538.41,211,2029,211,6119,4002,6031
14:1F:BA:10:7D:9E,392,51,52,648.3,126.7,51157.49,46348.14,211,2240,211,6330,4002,6242
14:1F:BA:10:7D:9E,392,52,53,648.3,126.6,56649.63,51157.49,241,2481,241,6571,4002,6483
14:1F:BA:10:7D:9E,392,53,54,648.3,126.3,61480.39,56649.63,211,2692,211,6782,4002,6694
14:1F:BA:10:7D:9E,392,54,55,648.3,126.1,66289.2,61480.39,211,2903,211,6993,4002,6905
14:1F:BA:10:7D:9E,392,55,56,648.3,126.7,71097.69,66289.2,211,3114,211,7204,4002,7116
14:1F:BA:10:7D:9E,392,56,57,648.3,126.3,75906.28,71097.69,211,3325,211,7415,4002,7327
14:1F:BA:10:7D:9E,392,57,58,648.3,126.5,80715.04,75906.28,210,3535,210,7625,4002,7537
14:1F:BA:10:7D:9E,392,58,59,648.3,126.6,85546.59,80715.04,211,3746,211,7836,4002,7748
14:1F:BA:10:7D:9E,392,59,60,648.3,126.5,91038.2,85546.59,241,3987,241,8077,4002,7989
14:1F:BA:10:7D:9E,392,60,61,649,126.4,95844.57,91038.2,211,4198,211,8288,4002,8200
14:1F:BA:10:7D:9E,392,61,62,649.6,126,100641.1,95844.57,211,4409,211,8499,4002,8411
14:1F:BA:10:7D:9E,392,62,63,650,126.2,105439.7,100641.1,211,4620,211,8710,4002,8622
14:1F:BA:10:7D:9E,392,63,64,650.2,125.7,110242.8,105439.7,211,4831,211,8921,4002,8833
14:1F:BA:10:7D:9E,392,64,65,650.8,126.3,115753.8,110242.8,241,5072,241,9162,4002,9074
14:1F:BA:10:7D:9E,392,65,66,650.8,126.1,120559.1,115753.8,211,5283,211,9373,4002,9285
14:1F:BA:10:7D:9E,392,66,67,650.8,125.6,125357.4,120559.1,210,5493,210,9583,4002,9495
14:1F:BA:10:7D:9E,392,67,68,650.8,125.6,130154,125357.4,211,5704,211,9794,4002,9706
14:1F:BA:10:7D:9E,392,68,69,651.3,125.3,135626.9,130154,241,5945,241,10035,4002,9947
14:1F:BA:10:7D:9E,392,69,70,651.5,125.3,140419.5,135626.9,211,6156,211,10246,4002,10158
14:1F:BA:10:7D:9E,392,70,71,651.7,125.5,145213.8,140419.5,211,6367,211,10457,4002,10369
14:1F:BA:10:7D:9E,392,71,72,651.7,125.2,150008,145213.8,211,6578,211,10668,4002,10580
14:1F:BA:10:7D:9E,392,72,73,651.7,125.6,154805.2,150008,211,6789,211,10879,4002,10791
14:1F:BA:10:7D:9E,392,73,74,651.9,125.5,159601.1,154805.2,210,6999,210,11089,4002,11001
14:1F:BA:10:7D:9E,392,74,75,651.9,125.6,163034.1,159601.1,150,7149,150,11239,4002,11151
14:1F:BA:10:7D:9E,392,75,76,652.3,125.7,166468.1,163034.1,150,7299,150,11389,4002,11301
14:1F:BA:10:7D:9E,392,76,77,652.3,125.4,170584.9,166468.1,180,7479,180,11569,4002,11481
14:1F:BA:10:7D:9E,392,77,78,652.5,125.8,174019.4,170584.9,150,7629,150,11719,4002,11631
14:1F:BA:10:7D:9E,392,78,79,652.7,125.6,178138.4,174019.4,181,7810,181,11900,4002,11812
14:1F:BA:10:7D:9E,392,79,80,652.7,126,181551.4,178138.4,150,7960,150,12050,4002,11962
14:1F:BA:10:7D:9E,392,80,81,652.7,125.6,185672.3,181551.4,180,8140,180,12230,4002,12142
14:1F:BA:10:7D:9E,392,81,82,653.2,125.5,189109.3,185672.3,150,8290,150,12380,4002,12292
14:1F:BA:10:7D:9E,392,82,83,653.4,125.3,191864.4,189109.3,120,8410,120,12500,4002,12412
14:1F:BA:10:7D:9E,392,83,84,653.4,124.7,194597.4,191864.4,120,8530,120,12620,4002,12532
14:1F:BA:10:7D:9E,392,84,85,653.6,124.7,198032.7,194597.4,150,8680,150,12770,4002,12682
14:1F:BA:10:7D:9E,392,85,86,653.6,125.6,200780.8,198032.7,120,8800,120,12890,4002,12802
14:1F:BA:10:7D:9E,392,86,87,653.8,124.8,203505.3,200780.8,120,8920,120,13010,4002,12922
14:1F:BA:10:7D:9E,392,87,88,653.8,125.3,206934.3,203505.3,150,9070,150,13160,4002,13072
14:1F:BA:10:7D:9E,392,88,89,654,124.7,210364.2,206934.3,150,9220,150,13310,4002,13222
14:1F:BA:10:7D:9E,392,89,90,654.4,125.1,213795.9,210364.2,150,9370,150,13460,4002,13372
14:1F:BA:10:7D:9E,392,90,91,655,125,217204.8,213795.9,150,9520,150,13610,4002,13522
14:1F:BA:10:7D:9E,392,91,92,655,124.7,220639.8,217204.8,150,9670,150,13760,4002,13672
14:1F:BA:10:7D:9E,392,92,93,655.5,124.8,224077.3,220639.8,150,9820,150,13910,4002,13822
14:1F:BA:10:7D:9E,392,93,94,656.1,124.8,227516,224077.3,150,9970,150,14060,4002,13972
14:1F:BA:10:7D:9E,399,29,30,633.4,83.7,2674.82,0,190,190,190,190,0,190
14:1F:BA:10:7D:9E,399,30,31,636.5,83.8,8055.24,2674.82,362,552,362,552,0,552
14:1F:BA:10:7D:9E,399,31,32,641.3,84.8,12553.47,8055.24,302,854,302,854,0,854
14:1F:BA:10:7D:9E,399,32,33,641.9,83.9,17537.39,12553.47,332,1186,332,1186,0,1186
14:1F:BA:10:7D:9E,399,33,34,641.9,83.9,22991.65,17537.39,362,1548,362,1548,0,1548
14:1F:BA:10:7D:9E,399,34,35,641.9,84.3,27527.99,22991.65,302,1850,302,1850,0,1850
14:1F:BA:10:7D:9E,399,35,36,641.9,84.1,32988,27527.99,362,2212,362,2212,0,2212
14:1F:BA:10:7D:9E,399,36,37,641.9,84.2,37976.4,32988,332,2544,332,2544,0,2544
14:1F:BA:10:7D:9E,399,37,38,641.9,85.1,42966.65,37976.4,332,2876,332,2876,0,2876
14:1F:BA:10:7D:9E,399,38,39,641.9,84.2,47974.31,42966.65,332,3208,332,3208,0,3208
14:1F:BA:10:7D:9E,399,39,40,641.9,84.4,52960.59,47974.31,332,3540,332,3540,0,3540
14:1F:BA:10:7D:9E,399,40,41,641.9,84.4,57964.52,52960.59,332,3872,332,3872,0,3872
14:1F:BA:10:7D:9E,399,41,42,642.1,84.4,63411.4,57964.52,362,4234,231,4103,0,4234
14:1F:BA:10:7D:9E,399,42,43,642.1,84.1,68419.17,63411.4,332,4566,271,4374,0,4566
14:1F:BA:10:7D:9E,399,43,44,644.8,130.8,73315.89,68419.17,301,4867,256,4630,0,4867
14:1F:BA:10:7D:9E,399,44,45,645.4,130.8,78974.51,73315.89,241,5108,226,4856,0,5108
14:1F:BA:10:7D:9E,399,45,46,645.6,130.6,83928.37,78974.51,211,5319,211,5067,0,5319
14:1F:BA:10:7D:9E,399,46,47,645.8,130.6,88881.24,83928.37,211,5530,226,5293,0,5530
14:1F:BA:10:7D:9E,399,47,48,645.8,130.3,93836.19,88881.24,210,5740,184,5477,0,5740
14:1F:BA:10:7D:9E,399,48,49,646.1,130.1,99480.22,93836.19,241,5981,221,5698,0,5981
14:1F:BA:10:7F:79,290,60,61,646.2,119.4,4185.65,0.11,199,199,185,5293,5094,5293
14:1F:BA:10:7F:79,290,61,62,648.8,119.5,8066.21,4185.65,181,380,173,5466,5094,5474
14:1F:BA:10:7F:79,290,62,63,650.2,118.9,12607.25,8066.21,211,591,180,5646,5094,5685
14:1F:BA:10:7F:79,290,63,64,650.5,119.5,15862.58,12607.25,150,741,165,5811,5094,5835
14:1F:BA:10:7F:79,290,64,65,650.5,119.6,19789.85,15862.58,181,922,165,5976,5094,6016
14:1F:BA:10:7F:79,290,65,66,650.5,119.4,24344.32,19789.85,211,1133,173,6149,5094,6227
14:1F:BA:10:7F:79,290,66,67,650.2,119.7,28272.72,24344.32,181,1314,180,6329,5094,6408
14:1F:BA:10:7F:79,290,67,68,650.2,119.4,32176.35,28272.72,181,1495,165,6494,5094,6589
14:1F:BA:10:7F:79,290,68,69,650.2,119.3,35436.55,32176.35,151,1646,158,6652,5094,6740
14:1F:BA:10:7F:79,290,69,70,650.2,119.4,39343.55,35436.55,181,1827,165,6817,5094,6921
14:1F:BA:10:7F:79,290,70,71,649.9,119.6,43899.66,39343.55,211,2038,188,7005,5094,7132
14:1F:BA:10:7F:79,290,71,72,650.2,119.8,47181.56,43899.66,151,2189,158,7163,5094,7283
14:1F:BA:10:7F:79,290,72,73,650.2,119.7,51090.46,47181.56,181,2370,173,7336,5094,7464
14:1F:BA:10:7F:79,290,73,74,650.2,119.5,54996.02,51090.46,181,2551,156,7492,5094,7645
14:1F:BA:10:7F:79,290,74,75,650.2,119.3,58901.4,54996.02,181,2732,166,7658,5094,7826
14:1F:BA:10:7F:79,290,75,76,650.2,119.4,62726.6,58901.4,181,2913,164,7822,5094,8007
14:1F:BA:10:7F:79,290,76,77,647.4,79.8,66126.49,62726.6,211,3124,168,7990,5094,8218
14:1F:BA:10:7F:79,290,77,78,647.1,79.6,69599.91,66126.49,241,3365,162,8152,5094,8459
14:1F:BA:10:7F:79,290,78,79,647.4,79.5,73493.01,69599.91,271,3636,174,8326,5094,8730
14:1F:BA:10:7F:79,290,79,80,647.4,79.7,76964.18,73493.01,241,3877,162,8488,5094,8971
14:1F:BA:10:7F:79,290,80,81,647.9,79.9,80743.65,76964.18,272,4149,156,8644,5094,9243
14:1F:BA:10:7F:79,290,81,82,647.6,79.4,84212.92,80743.65,241,4390,144,8788,5094,9484
14:1F:BA:10:7F:79,290,82,83,647.9,79.5,88116.22,84212.92,272,4662,162,8950,5094,9756
14:1F:BA:10:7F:79,290,83,84,648.5,79.9,91947.13,88116.22,272,4934,156,9106,5094,10028
14:1F:BA:10:7F:79,290,84,85,648.5,79.7,95851.52,91947.13,272,5206,162,9268,5094,10300
14:1F:BA:10:7F:79,290,85,86,648.2,79.8,99326.72,95851.52,241,5447,156,9424,5094,10541
14:1F:BA:10:7F:79,290,86,87,648.5,79.6,103233.2,99326.72,271,5718,156,9580,5094,10812
14:1F:BA:10:7F:79,290,87,88,648.8,79.8,106697.2,103233.2,241,5959,156,9736,5094,11053
14:1F:BA:10:7F:79,290,88,89,649,79.8,110605.7,106697.2,271,6230,168,9904,5094,11324
14:1F:BA:10:7F:79,290,89,90,649,79.6,114514.8,110605.7,272,6502,162,10066,5094,11596
14:1F:BA:10:7F:79,290,90,91,649.6,79.7,118424.5,114514.8,271,6773,174,10240,5094,11867
14:1F:BA:10:7F:79,290,91,92,650.7,99,121866.3,118424.5,241,7014,158,10398,5094,12108
14:1F:BA:10:7F:79,290,92,93,651,99.1,125645.7,121866.3,211,7225,173,10571,5094,12319
14:1F:BA:10:7F:79,290,93,94,651.9,98.8,130500.3,125645.7,271,7496,180,10751,5094,12590
14:1F:BA:10:7F:79,290,94,95,651.9,98.7,133742.4,130500.3,180,7676,165,10916,5094,12770
14:1F:BA:10:7F:79,290,95,96,652.4,99.2,139692.3,133742.4,331,8007,271,11187,5094,13101
14:1F:BA:10:7F:79,290,96,97,653.6,98.5,148172.8,139692.3,482,8489,391,11578,5094,13583
14:1F:BA:10:7F:79,290,97,98,656.1,98.3,156820.7,148172.8,482,8971,407,11985,5094,14065
14:1F:BA:10:7F:79,290,98,99,661.4,98.2,164431.8,156820.7,422,9393,361,12346,5094,14487
14:1F:BA:10:7F:79,303,73,74,653.3,155.4,4317.31,24,150,150,156,7492,7342,7492
14:1F:BA:10:7F:79,303,74,75,653.8,154.3,9397.03,4317.31,180,330,166,7658,7342,7672
14:1F:BA:10:7F:79,303,75,76,653.8,155,14478.17,9397.03,181,511,164,7822,7342,7853
14:1F:BA:10:7F:79,303,76,77,653.8,154.6,19566.25,14478.17,180,691,168,7990,7342,8033
14:1F:BA:10:7F:79,303,77,78,653.3,154.4,22939.12,19566.25,120,811,162,8152,7342,8153
14:1F:BA:10:7F:79,303,78,79,653.6,154.4,27183.21,22939.12,150,961,174,8326,7342,8303
14:1F:BA:10:7F:79,303,79,80,653.3,154.5,30585.07,27183.21,120,1081,162,8488,7342,8423
14:1F:BA:10:7F:79,303,80,81,653.6,155.2,33957.96,30585.07,120,1201,156,8644,7342,8543
14:1F:BA:10:7F:79,303,81,82,653.3,154.6,36516.18,33957.96,90,1291,144,8788,7342,8633
14:1F:BA:10:7F:79,303,82,83,653.6,155.1,39888.91,36516.18,120,1411,162,8950,7342,8753
14:1F:BA:10:7F:79,303,83,84,653.6,154.7,43070.98,39888.91,120,1531,156,9106,7342,8873
14:1F:BA:10:7F:79,303,84,85,653.8,154.2,46201.11,43070.98,120,1651,162,9268,7342,8993
14:1F:BA:10:7F:79,303,85,86,653.6,154.8,49573.97,46201.11,120,1771,156,9424,7342,9113
14:1F:BA:10:7F:79,303,86,87,653.8,154.5,52976.25,49573.97,120,1891,156,9580,7342,9233
14:1F:BA:10:7F:79,303,87,88,654.1,154.3,56377.47,52976.25,120,2011,156,9736,7342,9353
14:1F:BA:10:7F:79,303,88,89,654.4,155,60597.66,56377.47,150,2161,168,9904,7342,9503
14:1F:BA:10:7F:79,303,89,90,654.4,155.1,64001.36,60597.66,120,2281,162,10066,7342,9623
14:1F:BA:10:7F:79,303,90,91,654.4,154.4,68248.2,64001.36,150,2431,174,10240,7342,9773
14:1F:BA:10:7F:79,303,91,92,654.7,155.2,70781.53,68248.2,90,2521,158,10398,7342,9863
14:1F:BA:10:7F:79,303,92,93,654.7,154.8,75031.76,70781.53,150,2671,173,10571,7342,10013
14:1F:BA:10:7F:79,303,93,94,655,154.8,79283.75,75031.76,150,2821,180,10751,7342,10163
14:1F:BA:10:7F:79,420,52,53,641.2,117.3,1965.62,0,94,94,121,3878,3784,3878
14:1F:BA:10:7F:79,420,53,54,642.8,117.7,7043.79,1965.62,241,335,180,4058,3784,4119
14:1F:BA:10:7F:79,420,54,55,643.3,117.5,12111.89,7043.79,241,576,170,4228,3784,4360
14:1F:BA:10:7F:79,420,55,56,643.9,117.2,17198.26,12111.89,241,817,190,4418,3784,4601
14:1F:BA:10:7F:79,420,56,57,644.3,117.8,22281.86,17198.26,241,1058,160,4578,3784,4842
14:1F:BA:10:7F:79,420,57,58,644.5,117.2,27375.09,22281.86,241,1299,180,4758,3784,5083
14:1F:BA:10:7F:79,420,58,59,644.7,117.6,32471.65,27375.09,241,1540,170,4928,3784,5324
14:1F:BA:10:7F:79,420,59,60,645.1,117.8,37543.58,32471.65,241,1781,180,5108,3784,5565
14:1F:BA:10:7F:79,420,60,61,645.6,116.9,42641.93,37543.58,241,2022,185,5293,3784,5806
14:1F:BA:10:7F:79,420,61,62,649.1,117,47756.04,42641.93,241,2263,173,5466,3784,6047
14:1F:BA:10:7F:79,420,62,63,649.6,117.4,52869.87,47756.04,241,2504,180,5646,3784,6288
14:1F:BA:10:7F:79,420,63,64,649.6,116.8,58002.47,52869.87,241,2745,165,5811,3784,6529
14:1F:BA:10:7F:79,420,64,65,649.6,117.1,63139.88,58002.47,241,2986,165,5976,3784,6770
14:1F:BA:10:7F:79,420,65,66,649.6,117.4,67613.01,63139.88,211,3197,173,6149,3784,6981
14:1F:BA:10:7F:79,420,66,67,649.6,118.9,73381.89,67613.01,272,3469,180,6329,3784,7253
14:1F:BA:10:7F:79,420,67,68,650,117.9,78518.81,73381.89,241,3710,165,6494,3784,7494
14:1F:BA:10:7F:79,420,68,69,650.4,118,83025.68,78518.81,211,3921,158,6652,3784,7705
14:1F:BA:10:7F:79,420,69,70,650.8,117.2,88173.28,83025.68,241,4162,165,6817,3784,7946
14:1F:BA:10:7F:79,420,70,71,651.2,117.1,93323.57,88173.28,241,4403,188,7005,3784,8187
14:1F:BA:10:7F:79,420,71,72,651.2,119.1,98449.99,93323.57,241,4644,158,7163,3784,8428
14:1F:BA:10:7F:79,420,72,73,651.4,117.1,103599.9,98449.99,241,4885,173,7336,3784,8669
14:1F:BA:10:7F:79,420,73,74,651.2,117.1,108102.8,103599.9,211,5096,156,7492,3784,8880
14:1F:BA:10:7F:79,420,74,75,651.7,117.5,111958.7,108102.8,181,5277,166,7658,3784,9061
14:1F:BA:10:7F:79,420,75,76,651.7,118.6,116472.3,111958.7,211,5488,164,7822,3784,9272
14:1F:BA:10:7F:79,420,76,77,651.9,116.7,120966.7,116472.3,211,5699,168,7990,3784,9483
14:1F:BA:10:7F:79,420,77,78,651.9,118.3,124821,120966.7,181,5880,162,8152,3784,9664
14:1F:BA:10:7F:79,420,78,79,651.9,116.7,128699.9,124821,181,6061,174,8326,3784,9845
14:1F:BA:10:7F:79,420,79,80,651.9,116.7,132554.7,128699.9,181,6242,162,8488,3784,10026
14:1F:BA:10:7F:79,420,80,81,651.9,117.1,135769.7,132554.7,151,6393,156,8644,3784,10177
14:1F:BA:10:7F:79,420,81,82,652.3,117.3,138993,135769.7,151,6544,144,8788,3784,10328
14:1F:BA:10:7F:79,420,82,83,652.3,117.7,141569.6,138993,120,6664,162,8950,3784,10448
14:1F:BA:10:7F:79,420,83,84,652.1,119.3,144809.4,141569.6,150,6814,156,9106,3784,10598
14:1F:BA:10:7F:79,420,84,85,652.7,116.7,148026.8,144809.4,151,6965,162,9268,3784,10749
14:1F:BA:10:7F:79,420,85,86,652.7,117.2,151251.3,148026.8,151,7116,156,9424,3784,10900
14:1F:BA:10:7F:79,420,86,87,652.9,117.3,154475.8,151251.3,151,7267,156,9580,3784,11051
14:1F:BA:10:7F:79,420,87,88,653.1,118.7,157695.6,154475.8,151,7418,156,9736,3784,11202
14:1F:BA:10:7F:79,420,88,89,653.1,117.7,160922,157695.6,151,7569,168,9904,3784,11353
14:1F:BA:10:7F:79,420,89,90,653.3,118.5,164785.6,160922,181,7750,162,10066,3784,11534
14:1F:BA:10:7F:79,420,90,91,653.5,118.5,168670.3,164785.6,181,7931,174,10240,3784,11715
14:1F:BA:10:7F:79,420,91,92,653.8,117.7,172535.4,168670.3,181,8112,158,10398,3784,11896
14:1F:BA:10:7F:79,420,92,93,653.8,117.2,176402.3,172535.4,181,8293,173,10571,3784,12077
14:1F:BA:10:7F:79,420,93,94,654.2,119.2,180293.1,176402.3,181,8474,180,10751,3784,12258
14:1F:BA:10:7F:79,484,35,36,644.1,152.3,3609.3,0.9,130,130,140,1582,1452,1582
14:1F:BA:10:7F:79,484,36,37,648.3,151.7,7700.44,3609.3,150,280,135,1717,1452,1732
14:1F:BA:10:7F:79,484,37,38,648.3,151.7,11003.63,7700.44,120,400,120,1837,1452,1852
14:1F:BA:10:7F:79,484,38,39,648.3,151.7,14307.73,11003.63,120,520,120,1957,1452,1972
14:1F:BA:10:7F:79,484,39,40,648.3,151.7,17584.26,14307.73,120,640,135,2092,1452,2092
14:1F:BA:10:7F:79,484,40,41,648.3,151.8,21709.62,17584.26,150,790,135,2227,1452,2242
14:1F:BA:10:7F:79,484,41,42,648.3,151.7,25014.66,21709.62,120,910,135,2362,1452,2362
14:1F:BA:10:7F:79,484,42,43,648.3,151.7,29139.86,25014.66,150,1060,135,2497,1452,2512
14:1F:BA:10:7F:79,484,43,44,648.3,151.8,32419.5,29139.86,120,1180,135,2632,1452,2632
14:1F:BA:10:7F:79,484,44,45,648.3,151.7,35725.9,32419.5,120,1300,120,2752,1452,2752
14:1F:BA:10:7F:79,484,45,46,648.3,152,39851.43,35725.9,150,1450,135,2887,1452,2902
14:1F:BA:10:7F:79,484,46,47,648.3,151.8,43977.2,39851.43,150,1600,150,3037,1452,3052
14:1F:BA:10:7F:79,484,47,48,648.3,151.4,48077.25,43977.2,150,1750,135,3172,1452,3202
14:1F:BA:10:7F:79,484,48,49,648.3,151.6,52203.45,48077.25,150,1900,150,3322,1452,3352
14:1F:BA:10:7F:79,484,49,50,648.3,151.8,56330.12,52203.45,150,2050,135,3457,1452,3502
14:1F:BA:10:7F:79,484,50,51,648.3,152,60455.93,56330.12,150,2200,135,3592,1452,3652
14:1F:BA:10:7F:79,484,51,52,648.3,151.7,65403.78,60455.93,180,2380,165,3757,1452,3832
14:1F:BA:10:7F:79,484,52,53,648.3,151.3,69530.24,65403.78,150,2530,121,3878,1452,3982
14:1F:BA:10:7F:79,484,53,54,648.3,151.6,73629.01,69530.24,150,2680,180,4058,1452,4132
14:1F:BA:10:7F:79,484,54,55,648.3,152,77756.34,73629.01,150,2830,170,4228,1452,4282
14:1F:BA:10:7F:79,484,55,56,649,151.1,82698.09,77756.34,180,3010,190,4418,1452,4462
14:1F:BA:10:7F:79,484,56,57,649.6,150.8,85996.64,82698.09,120,3130,160,4578,1452,4582
14:1F:BA:10:7F:79,484,57,58,650.2,151.1,90089.31,85996.64,150,3280,180,4758,1452,4732
14:1F:BA:10:7F:79,484,58,59,651.1,151.1,94211.39,90089.31,150,3430,170,4928,1452,4882
14:1F:BA:10:7F:79,484,59,60,651.5,150.2,98324.34,94211.39,150,3580,180,5108,1452,5032
14:1F:BA:10:7F:79,484,60,61,651.7,150.7,102438.6,98324.34,150,3730,185,5293,1452,5182
14:1F:BA:10:7F:79,484,61,62,652.3,150.6,106555.8,102438.6,150,3880,173,5466,1452,5332
14:1F:BA:10:7F:79,484,62,63,652.3,150.8,109828.2,106555.8,120,4000,180,5646,1452,5452
14:1F:BA:10:7F:79,484,63,64,652.5,150.9,113947.8,109828.2,150,4150,165,5811,1452,5602
14:1F:BA:10:7F:79,484,64,65,652.5,150.6,117249.5,113947.8,120,4270,165,5976,1452,5722
14:1F:BA:10:7F:79,484,65,66,652.3,150.2,120522.9,117249.5,120,4390,173,6149,1452,5842
14:1F:BA:10:7F:79,484,66,67,652.5,150.6,124641,120522.9,150,4540,180,6329,1452,5992
14:1F:BA:10:7F:79,484,67,68,652.5,150.6,127941.3,124641,120,4660,165,6494,1452,6112
14:1F:BA:10:7F:79,484,68,69,652.5,150.7,131214.8,127941.3,120,4780,158,6652,1452,6232
14:1F:BA:10:7F:79,484,69,70,652.5,150.8,134517.3,131214.8,120,4900,165,6817,1452,6352
14:1F:BA:10:7F:79,484,70,71,652.5,150.6,138638.5,134517.3,150,5050,188,7005,1452,6502
14:1F:BA:10:7F:79,484,71,72,652.7,150.6,141913.9,138638.5,120,5170,158,7163,1452,6622
14:1F:BA:10:7F:79,484,72,73,652.7,150.3,145216,141913.9,120,5290,173,7336,1452,6742
14:1F:BA:10:7F:79,484,73,74,652.7,150.7,148517.9,145216,120,5410,156,7492,1452,6862
14:1F:BA:10:7F:79,484,74,75,652.9,150.9,152640,148517.9,170,5580,166,7658,1452,7032
14:1F:BA:10:7F:79,484,75,76,652.9,150.2,155916.1,152640,101,5681,164,7822,1452,7133
14:1F:BA:10:7F:79,484,76,77,652.9,150.9,159219.2,155916.1,120,5801,168,7990,1452,7253
14:1F:BA:10:7F:79,484,77,78,653.2,150.4,162522.4,159219.2,120,5921,162,8152,1452,7373
14:1F:BA:10:7F:79,484,78,79,653.4,150.5,166617.3,162522.4,150,6071,174,8326,1452,7523
14:1F:BA:10:7F:79,484,79,80,653.4,150.6,169921.7,166617.3,120,6191,162,8488,1452,7643
14:1F:BA:10:7F:79,484,80,81,653.4,150.4,173225.6,169921.7,120,6311,156,8644,1452,7763
14:1F:BA:10:7F:79,484,81,82,653.4,149.9,176500.5,173225.6,120,6431,144,8788,1452,7883
